case_id,verdict,ipc_section,relevant_laws,case_fact,penalty_months,severity,ververdict,guilty_label,relevant_laws_list,ipc_label,penalty_scaled
c2662b5d-5429-4319-bcc7-359e71596529,Guilty,420,"420,468",investigation found recovered weapon and witnesses confirming that the accused stabbed the wife leading to financial damage.,41,Medium,,1,"['420', '468']",11,0.1366666666666667
5bef76e8-9db0-4002-823e-bb24881dff36,Guilty,326,326,"fir and forensic report show the accused blackmailed the woman during a political rally, resulting in public disturbance.",52,Medium,,1,['326'],4,0.17333333333333334
e90b875f-a509-4438-b7ee-7e76bb1b8541,Guilty,363,"363,120B","the accused poisoned the customer at the school after a domestic argument, causing property loss. cctv footage confirmed the act.",6,Low,,1,"['363', '120B']",7,0.02
5db6ceb2-72af-4109-b8bd-19e88a5fec83,Guilty,307,"307,376,326","fir and forensic report show the accused harassed the business partner during a family dispute, resulting in public disturbance.",267,High,,1,"['307', '376', '326']",3,0.89
083537b8-bbb3-491e-8568-d297d9ea41f7,Guilty,379,379,"during a public protest, dna test captured the accused poisoned the witness at office.",18,Low,,1,['379'],9,0.060000000000000005
70cea4e9-c137-47a7-9465-56427389e512,Not Guilty,NONE,,witnesses gave contradictory statements and digital evidence was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
2dfc3696-9be6-415f-bcb1-a364391d88dd,Not Guilty,NONE,,police could not recover any weapon or dna test supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
0d878fe1-21da-4d2c-b68a-cf5cb69ad2b4,Guilty,307,"307,363","during a public protest, recovered weapon captured the accused threatened the minor at restaurant.",152,High,,1,"['307', '363']",3,0.5066666666666667
a92999bc-920f-4b8c-929c-34a230f07433,Guilty,304B,"304B,406,498A","fir and forensic report show the accused harassed the business partner during a domestic argument, resulting in serious injury.",291,High,,1,"['304B', '406', '498A']",2,0.9700000000000001
c738b2fa-cc13-47fc-bcd5-45244a4bbd1a,Not Guilty,NONE,,the accused provided a verified alibi; no digital evidence matched them.,0,Low,Not Guilty,0,[],15,0.0
3cf24418-8900-49ce-b894-379ce98a9830,Guilty,307,"307,468,406",investigation found digital evidence and witnesses confirming that the accused shot the customer leading to mental trauma.,244,High,,1,"['307', '468', '406']",3,0.8133333333333334
b3543ec1-fce0-4b26-a591-430104b945e1,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
f6770f9d-f327-4671-9ecd-3375e08fe0cf,Guilty,307,"307,304B",investigation found dna test and witnesses confirming that the accused poisoned the minor leading to mental trauma.,219,High,,1,"['307', '304B']",3,0.7300000000000001
c1c51ad5-9cbb-4ebf-9340-336fd227ad85,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
91e6f48a-43c2-4e56-8e75-1dba93031343,Guilty,304B,304B,victim's statement and bank transaction logs prove that the accused intentionally poisoned the woman.,122,High,,1,['304B'],2,0.4066666666666667
3e8e060d-e5a1-4859-a368-8b6e0b785adb,Not Guilty,NONE,,police could not recover any weapon or forensic report supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
1c7d05cd-f5e4-494a-98a9-74d2eb890480,Not Guilty,NONE,,witnesses gave contradictory statements and medical certificate was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
ec25c7d3-b372-460a-b4a0-7fc87fe70b51,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
9bf27560-743b-4e03-a7ae-87cbf55a3396,Guilty,354,354,the accused planned and executed to assaulted the customer at office for personal gain.,22,Low,,1,['354'],6,0.07333333333333333
9ee1241b-f386-4883-b100-35372b26592b,Guilty,406,"406,354,302",investigation found digital evidence and witnesses confirming that the accused trespassed the public servant leading to property loss.,75,Medium,,1,"['406', '354', '302']",10,0.25
79c967e5-1e4e-4a27-a66d-65a131b5c085,Not Guilty,NONE,,witnesses gave contradictory statements and cctv footage was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
1234296a-976f-4797-8814-1d8e8a129b71,Guilty,354,"354,420",the accused planned and executed to harassed the neighbour at roadside for personal gain.,28,Low,,1,"['354', '420']",6,0.09333333333333334
95187d60-c84a-4ed5-accd-e7f4692bc3a1,Guilty,376,"376,120B,304B","the accused forged the police officer at the school after a robbery attempt, causing property loss. recovered weapon confirmed the act.",269,High,,1,"['376', '120B', '304B']",8,0.8966666666666667
6d98c27c-b1b6-4869-a633-fb6aa29a719c,Not Guilty,NONE,,witnesses gave contradictory statements and digital evidence was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
9df5b4da-f5c5-4d27-9542-27cef2439d63,Not Guilty,NONE,,police could not recover any weapon or digital evidence supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
8e6fe143-ab35-46fa-8ec8-0d7d44e209bc,Guilty,468,"468,363,302","during a quarrel, medical certificate captured the accused assaulted the minor at hotel.",38,Medium,,1,"['468', '363', '302']",12,0.12666666666666668
1c40d787-efe5-4072-a33d-29c901390dd5,Not Guilty,NONE,,witnesses gave contradictory statements and dna test was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
64c6bfd3-7f16-4243-b54c-97905eacd422,Guilty,120B,120B,"during a family dispute, recovered weapon captured the accused stole the public servant at hotel.",6,Low,,1,['120B'],0,0.02
3a9a1804-6327-49b9-8da5-f7cc98eff2a9,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
ad7aff11-8b33-418c-89a1-c56da9344528,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
373cef6e-2390-4667-adf1-ca4c981e3e0e,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
652dd713-2217-446b-9a6c-4defa9261e51,Guilty,376,"376,326","the accused extorted the business partner at the train station after a business deal, causing property loss. cctv footage confirmed the act.",252,High,,1,"['376', '326']",8,0.8400000000000001
2146eb8a-0218-4b34-89c6-d5be3edd9101,Guilty,307,307,the accused planned and executed to harassed the public servant at market for personal gain.,299,High,,1,['307'],3,0.9966666666666667
4858bbaf-89f7-4e72-991d-6b80f71431ad,Guilty,354,"354,406,304B",victim's statement and digital evidence prove that the accused intentionally poisoned the victim.,33,Low,,1,"['354', '406', '304B']",6,0.11
b591c376-66ff-4916-b1c3-49c6e0ee13ca,Not Guilty,NONE,,police could not recover any weapon or medical certificate supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
417cdfe9-616f-4634-9429-16b532bc32f9,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
b0998a2d-f707-4fe7-907e-f4322d393474,Guilty,506,"506,307","the accused extorted the police officer at the school after a business deal, causing mental trauma. medical certificate confirmed the act.",86,Medium,,1,"['506', '307']",14,0.2866666666666667
9bf16277-96de-49f4-a2b8-064466ffea88,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
83ad718b-ed87-47ae-a95b-c2144e26f1ea,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
53d9694b-e597-4aed-99f9-57994ac632c4,Not Guilty,NONE,,the accused provided a verified alibi; no digital evidence matched them.,0,Low,Not Guilty,0,[],15,0.0
85ab0143-140a-4a93-b1fb-fd87a379487f,Guilty,406,"406,420,506","during a political rally, cctv footage captured the accused strangled the witness at public park.",60,Medium,,1,"['406', '420', '506']",10,0.2
bf25f5bd-f75d-4b2d-868e-c1a2f04d5bb0,Not Guilty,NONE,,police could not recover any weapon or cctv footage supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
067156d4-990d-41a9-9653-5cc424a68140,Guilty,354,354,victim's statement and cctv footage prove that the accused intentionally assaulted the employee.,29,Low,,1,['354'],6,0.09666666666666668
e16647c0-d862-460f-be56-973f456fb0a0,Not Guilty,NONE,,the accused provided a verified alibi; no recovered weapon matched them.,0,Low,Not Guilty,0,[],15,0.0
2c3486c8-1f8c-4b60-ba58-66d2f422493f,Guilty,376,"376,302,326",the accused planned and executed to hit the witness at roadside for personal gain.,221,High,,1,"['376', '302', '326']",8,0.7366666666666667
fee22445-8434-4c21-87ce-93cb3ad6e85b,Guilty,376,376,the accused planned and executed to shot the bank officer at home for personal gain.,175,High,,1,['376'],8,0.5833333333333334
b35907cc-083c-43f0-a103-ce272ced0867,Guilty,363,"363,376",investigation found recovered weapon and witnesses confirming that the accused stabbed the police officer leading to death.,29,Low,,1,"['363', '376']",7,0.09666666666666668
8764cc1b-fbef-4920-a675-4734a7585896,Guilty,120B,"120B,354",the accused planned and executed to shot the witness at hotel for personal gain.,18,Low,,1,"['120B', '354']",0,0.060000000000000005
a50d2171-43c2-4d1f-b386-012599fa6c44,Guilty,506,"506,326,468","fir and forensic report show the accused strangled the employee during a business deal, resulting in mental trauma.",116,Medium,,1,"['506', '326', '468']",14,0.3866666666666667
bb09c5a4-88fb-42d8-bcfb-cafd956facb1,Guilty,420,"420,307",the accused planned and executed to abducted the customer at office for personal gain.,76,Medium,,1,"['420', '307']",11,0.25333333333333335
b1bcda67-708b-4c02-81d8-677658c6ec5b,Not Guilty,NONE,,police could not recover any weapon or recovered weapon supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
176696f4-aad7-4a8a-96fc-1a4b87786cba,Guilty,307,307,"during a public protest, recovered weapon captured the accused trespassed the police officer at temple.",296,High,,1,['307'],3,0.9866666666666667
1b03f6b9-cc9d-4b3a-b67d-0d1cede50b31,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
0da28673-91d7-4749-b44d-bd62f72088ca,Guilty,376,"376,354",investigation found forensic report and witnesses confirming that the accused harassed the employee leading to serious injury.,203,High,,1,"['376', '354']",8,0.6766666666666667
aea328e8-f389-4443-9253-a824e9730c42,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
38650405-535b-49d8-818d-dbf3bbae8858,Not Guilty,NONE,,the accused was present nearby but no eyewitness statements linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
7511a2fb-2349-4f7a-9264-584888aa6373,Guilty,376,376,the accused planned and executed to shot the minor at roadside for personal gain.,188,High,,1,['376'],8,0.6266666666666667
ac0fb108-b67d-4a35-8607-c564526e2c1a,Not Guilty,NONE,,police could not recover any weapon or bank transaction logs supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
99632b87-64a5-4f32-83ca-92f46bec7f9b,Not Guilty,NONE,,the accused provided a verified alibi; no recovered weapon matched them.,0,Low,Not Guilty,0,[],15,0.0
54defe0e-f769-4863-b29c-dc893f67b6e7,Guilty,326,"326,363","fir and forensic report show the accused cheated the woman during a domestic argument, resulting in serious injury.",73,Medium,,1,"['326', '363']",4,0.24333333333333335
97fef00d-8b9f-4166-9138-33839dcb4045,Guilty,468,"468,120B,506","during a business deal, recovered weapon captured the accused harassed the neighbour at hotel.",87,Medium,,1,"['468', '120B', '506']",12,0.29000000000000004
91f5f44b-3ff0-4bf4-8355-38251e45d56a,Guilty,341,"341,326","during a robbery attempt, forensic report captured the accused assaulted the public servant at train station.",8,Low,,1,"['341', '326']",5,0.02666666666666667
0cee3b4e-3af8-4528-8b04-20a8b2ff8904,Guilty,376,"376,420,307",the accused planned and executed to extorted the victim at restaurant for personal gain.,289,High,,1,"['376', '420', '307']",8,0.9633333333333334
6d5759eb-ede7-42ec-a0a5-e1074959836d,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
a54a212a-c32f-4355-88f8-213b2be7b800,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
fc0f92e4-65d3-466d-a04b-0ec13e970355,Not Guilty,NONE,,witnesses gave contradictory statements and forensic report was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
c49e4c6d-be21-4b4c-9cf1-b09ac5714c38,Guilty,302,"302,304B","during a robbery attempt, recovered weapon captured the accused poisoned the wife at school.",246,High,,1,"['302', '304B']",1,0.8200000000000001
c1653408-7643-481d-9430-037241fef3f6,Not Guilty,NONE,,the accused was present nearby but no bank transaction logs linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
02489f25-7978-4e0f-bdcf-21d67d58ee57,Guilty,304B,"304B,363","the accused forged the neighbour at the office after a public protest, causing loss of life. bank transaction logs confirmed the act.",288,High,,1,"['304B', '363']",2,0.9600000000000001
cd718cb0-00b0-4ea9-b2ff-22817d45cfc4,Not Guilty,NONE,,the accused provided a verified alibi; no bank transaction logs matched them.,0,Low,Not Guilty,0,[],15,0.0
c47b240b-9202-4c67-a512-b9dc8bce014d,Guilty,406,406,"the accused extorted the customer at the school after a robbery attempt, causing loss of life. forensic report confirmed the act.",46,Medium,,1,['406'],10,0.15333333333333335
68363b74-aae1-471a-a254-487b71de6c66,Guilty,498A,498A,investigation found dna test and witnesses confirming that the accused threatened the business partner leading to loss of life.,88,Medium,,1,['498A'],13,0.29333333333333333
4c7dcc25-65cb-489a-a0fa-701bdefb9285,Not Guilty,NONE,,police could not recover any weapon or medical certificate supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
f0d06ec5-3fe2-4c73-a27e-cb269b030d5a,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
02f1ac31-3283-4085-a11c-6560adfe1812,Guilty,468,468,investigation found dna test and witnesses confirming that the accused abducted the business partner leading to loss of life.,117,Medium,,1,['468'],12,0.39
f8975e33-c954-444c-b682-8e1f8474ee0e,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
e2355f8a-1e5a-4f2a-bcd8-407cc7c14091,Not Guilty,NONE,,the accused provided a verified alibi; no forensic report matched them.,0,Low,Not Guilty,0,[],15,0.0
df195b2a-0110-4b69-971c-4ae5cb670330,Guilty,506,"506,376","the accused threatened the police officer at the factory after a robbery attempt, causing mental trauma. cctv footage confirmed the act.",112,Medium,,1,"['506', '376']",14,0.37333333333333335
9c50fd61-05f6-4382-afb3-16d7b731adbf,Guilty,468,468,victim's statement and digital evidence prove that the accused intentionally extorted the employee.,106,Medium,,1,['468'],12,0.35333333333333333
b16c4a22-18a2-49b2-80a2-4e82c0b402f6,Not Guilty,NONE,,witnesses gave contradictory statements and eyewitness statements was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
66dc6efb-53a8-4419-a50e-d6f8cb845faf,Not Guilty,NONE,,the accused was present nearby but no eyewitness statements linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
57ede6f7-d89d-41d6-8538-71bdf764e541,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
998ea5d2-6a52-4389-884f-1f1ea134b669,Guilty,420,"420,341",the accused planned and executed to abducted the business partner at public park for personal gain.,42,Medium,,1,"['420', '341']",11,0.14
357bd5b4-bd79-49a9-ad5b-e2e56b4bb3c3,Guilty,420,420,investigation found digital evidence and witnesses confirming that the accused assaulted the customer leading to mental trauma.,66,Medium,,1,['420'],11,0.22
288be586-6357-47f0-aa2d-aff9879519a4,Not Guilty,NONE,,witnesses gave contradictory statements and cctv footage was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
b87e9c8b-78a8-460f-a77a-db1a09f043a9,Guilty,406,406,the accused planned and executed to blackmailed the police officer at hotel for personal gain.,47,Medium,,1,['406'],10,0.15666666666666668
